YEAR,PERWT,BPL,ANCESTR1,OCC1990
2000,1895.06,39,920,22
2000,1895.06,6,210,335
2000,2194.28,28,939,64
2000,2393.76,49,32,7
2000,1595.84,6,22,804
2000,2593.24,6,22,174
2000,2094.54,200,210,447
2000,1795.32,36,261,446
2000,1895.06,17,210,505
2000,1595.84,6,210,14
2000,797.92,41,32,389
2000,2393.76,6,88,22
2000,1496.1,6,87,156
2000,1895.06,6,210,869
2000,1496.1,6,210,459
2000,3391.16,22,902,365
2000,4987,51,902,313
2000,2094.54,200,210,779
2000,1296.62,25,22,274
2000,2393.76,6,22,95
2000,1595.84,100,814,156
2000,1795.32,6,89,313
2000,1595.84,35,210,15
2000,1595.84,12,195,64
2000,997.4,31,32,505
2000,1795.32,6,210,486
2000,1895.06,6,210,159
2000,1097.14,6,935,447
2000,1296.62,6,68,7
2000,2393.76,37,902,154
2000,1296.62,6,89,365
2000,498.7,19,125,22
2000,997.4,6,924,426
2000,498.7,6,920,276
2000,2892.46,6,271,567
2000,997.4,6,924,435
2000,1296.62,31,32,823
2000,1994.8,48,211,595
2000,2393.76,39,425,163
2000,797.92,6,50,364
2000,2892.46,4,32,274
2000,1296.62,6,210,585
2000,2294.02,48,32,254
2000,3091.94,6,210,889
2000,1595.84,6,50,206
2000,797.92,31,88,579
2000,1795.32,6,50,418
2000,2393.76,20,88,234
2000,2393.76,6,195,174
2000,1595.84,6,22,33
2000,2094.54,34,32,336
2000,4089.34,17,920,418
2000,2692.98,25,939,234
2000,1795.32,6,87,465
2000,1296.62,48,32,29
2000,2892.46,6,32,243
2000,2593.24,200,210,486
2000,3391.16,200,210,95
2000,13464.9,6,89,96
2000,3091.94,6,924,27
2000,4388.56,6,902,326
2000,2692.98,500,706,435
2000,2892.46,6,32,804
2000,2094.54,6,924,27
2000,1595.84,6,22,303
2000,1895.06,6,211,475
2000,1595.84,48,227,379
2000,2294.02,6,920,889
2000,2892.46,200,200,415
2000,2194.28,6,902,276
2000,1795.32,200,211,95
2000,1795.32,200,210,453
2000,3690.38,6,11,376
2000,2593.24,200,210,853
2000,1795.32,32,50,434
2000,2393.76,51,26,575
2000,1595.84,6,22,95
2000,2094.54,200,210,889
2000,1595.84,200,210,479
2000,199.48,200,210,479
2000,2094.54,200,210,479
2000,1895.06,200,210,479
2000,2393.76,200,210,316
2000,1595.84,48,211,21
2000,3889.86,8,50,276
2000,598.44,200,210,479
2000,299.22,6,924,485
2000,2294.02,53,32,227
2000,2892.46,6,213,379
2000,1595.84,51,144,64
2000,3391.16,40,920,187
2000,1895.06,6,920,8
2000,1496.1,6,210,174
2000,2094.54,6,176,243
2000,1595.84,8,32,156
2000,997.4,48,939,13
2000,797.92,40,50,628
2000,797.92,47,939,25
2000,1895.06,19,22,368
2000,1795.32,6,50,368
2000,1595.84,6,142,365
2000,1097.14,6,210,875
2000,997.4,6,210,405
2000,2294.02,6,32,195
2000,1595.84,200,210,475
2000,2393.76,20,32,313
2000,2593.24,6,50,423
2000,2393.76,6,50,468
2000,2393.76,53,3,53
2000,2094.54,6,51,208
2000,3690.38,6,924,276
2000,1496.1,6,51,453
2000,2892.46,6,22,426
2000,2393.76,6,51,445
2000,598.44,6,50,567
2000,2094.54,6,89,22
2000,1795.32,6,32,59
2000,2094.54,6,5,154
2000,1595.84,6,11,23
2000,1296.62,6,210,379
2000,1296.62,6,920,95
2000,1595.84,6,32,575
2000,2593.24,6,22,185
2000,2393.76,34,902,804
2000,1895.06,28,84,276
2000,2294.02,1,187,376
2000,2393.76,6,50,575
2000,2593.24,53,22,869
2000,1795.32,200,210,447
2000,1296.62,48,211,535
2000,797.92,6,210,22
2000,498.7,42,22,14
2000,2593.24,200,210,486
2000,2194.28,6,89,518
2000,2593.24,200,210,436
2000,1795.32,200,210,486
2000,1296.62,6,50,699
2000,2294.02,6,210,736
2000,1795.32,6,210,516
2000,2393.76,46,22,8
2000,1296.62,6,740,59
2000,1396.36,24,32,313
2000,2593.24,200,210,275
2000,1795.32,200,290,703
2000,3191.68,200,290,479
2000,2692.98,200,210,479
2000,2393.76,200,210,479
2000,2294.02,200,210,479
2000,2692.98,200,210,479
2000,1097.14,200,210,436
2000,1595.84,31,50,468
2000,2094.54,200,210,479
2000,1595.84,200,210,744
2000,2294.02,200,210,379
2000,1595.84,26,24,15
2000,1396.36,6,935,156
2000,1296.62,15,720,27
2000,2094.54,6,32,585
2000,2393.76,6,148,346
2000,1396.36,55,50,206
2000,1595.84,200,210,17
2000,1296.62,200,200,869
2000,1396.36,36,939,991
2000,1296.62,6,50,208
2000,1296.62,36,50,224
2000,2094.54,9,26,376
2000,2692.98,19,98,178
2000,3690.38,27,50,256
2000,1895.06,6,50,389
2000,2393.76,6,210,253
2000,2892.46,200,210,218
2000,3191.68,6,706,678
2000,2692.98,6,142,426
2000,2593.24,36,187,733
2000,2892.46,9,51,95
2000,2393.76,6,291,417
2000,1296.62,6,50,23
2000,3191.68,6,32,274
2000,2094.54,27,22,154
2000,4488.3,36,190,154
2000,997.4,6,210,804
2000,1595.84,6,924,22
2000,2094.54,6,431,95
2000,1595.84,27,88,313
2000,2692.98,6,32,696
2000,2094.54,6,210,597
2000,2892.46,200,210,475
2000,2593.24,200,210,479
2000,1296.62,200,210,446
2000,2094.54,200,210,505
2000,1296.62,200,210,214
2000,1296.62,200,210,163
2000,1595.84,36,32,234
2000,997.4,6,939,243
2000,1496.1,6,187,36
2000,1895.06,55,22,383
2000,2094.54,6,32,243
2000,2194.28,4,51,4
2000,1496.1,4,89,25
2000,2294.02,20,32,22
2000,2692.98,6,22,337
2000,2593.24,300,5,567
2000,2094.54,6,32,558
2000,1097.14,6,26,64
2000,1296.62,6,26,869
2000,1595.84,6,51,799
2000,2094.54,39,26,276
2000,2294.02,6,210,337
2000,1795.32,6,51,22
2000,2094.54,36,51,535
2000,1595.84,36,51,355
2000,3091.94,6,50,178
2000,2892.46,6,88,274
2000,1895.06,6,32,303
2000,2094.54,6,50,799
2000,1296.62,6,50,95
2000,1595.84,17,50,883
2000,1795.32,200,210,804
2000,1097.14,200,210,889
2000,2094.54,34,32,254
2000,1795.32,42,148,558
2000,1595.84,6,210,446
2000,1496.1,6,195,243
2000,1595.84,6,195,195
2000,2094.54,12,22,22
2000,1296.62,34,429,7
2000,2593.24,55,32,696
2000,2393.76,25,50,254
2000,797.92,25,26,276
2000,1795.32,6,291,175
2000,2593.24,6,50,313
2000,1296.62,6,195,447
2000,1795.32,53,88,14
2000,1895.06,6,89,156
2000,1895.06,17,97,26
2000,1795.32,54,51,13
2000,1595.84,54,939,4
2000,1595.84,8,939,313
2000,1396.36,35,210,516
2000,997.4,6,902,465
2000,1895.06,6,51,23
2000,1595.84,6,88,785
2000,1396.36,6,142,869
2000,2393.76,6,210,14
2000,1296.62,6,924,503
2000,1895.06,6,924,22
2000,1895.06,6,924,804
2000,1296.62,200,210,804
2000,1496.1,42,50,154
2000,1097.14,6,924,558
2000,2393.76,200,210,558
2000,997.4,6,22,8
2000,2992.2,6,142,17
2000,1795.32,6,32,75
2000,2892.46,6,210,13
2000,2393.76,6,22,337
2000,1895.06,51,32,203
2000,2094.54,49,22,274
2000,1895.06,6,142,178
2000,2393.76,6,32,359
2000,1496.1,33,22,59
2000,1595.84,21,51,375
2000,2094.54,36,142,33
2000,1895.06,15,740,375
2000,2094.54,6,22,255
2000,1795.32,6,50,22
2000,1296.62,17,50,253
2000,1396.36,200,210,276
2000,1296.62,6,195,303
2000,2294.02,6,32,337
2000,1895.06,6,32,188
2000,3391.16,200,210,436
2000,3191.68,200,210,405
2000,1795.32,36,261,507
2000,2393.76,300,26,376
2000,2892.46,29,88,59
2000,2593.24,6,50,156
2000,3191.68,6,22,178
2000,1097.14,6,210,64
2000,1595.84,15,740,214
2000,1296.62,300,232,804
2000,1296.62,300,232,18
2000,1595.84,36,290,95
2000,1795.32,6,210,243
2000,997.4,6,706,44
2000,1595.84,6,51,64
2000,1097.14,6,706,303
2000,1595.84,6,98,55
2000,2593.24,6,142,25
2000,2094.54,6,431,185
2000,2593.24,6,148,458
2000,1097.14,200,210,804
2000,1595.84,6,195,228
2000,2094.54,6,88,479
2000,1795.32,48,210,804
2000,1296.62,27,22,276
2000,2393.76,200,210,445
2000,2892.46,6,290,585
2000,1795.32,200,210,486
2000,1296.62,6,902,59
2000,3191.68,36,142,549
2000,1296.62,34,32,277
2000,2094.54,6,50,799
2000,2094.54,42,142,754
2000,1895.06,6,22,337
2000,4189.08,36,51,458
2000,3989.6,6,32,804
2000,2294.02,6,32,313
2000,797.92,200,210,337
2000,2892.46,200,210,254
2000,797.92,200,210,687
2000,598.44,6,22,447
2000,1097.14,6,902,207
2000,2692.98,200,210,744
2000,2593.24,29,51,274
2000,1795.32,200,210,888
2000,1296.62,200,210,274
2000,797.92,6,82,453
2000,1595.84,200,210,453
2000,1496.1,26,902,303
2000,1396.36,6,210,875
2000,797.92,6,210,313
2000,2892.46,200,210,579
2000,1496.1,200,210,637
2000,1895.06,200,210,688
2000,1595.84,200,210,785
2000,1496.1,6,211,354
2000,1595.84,6,211,354
2000,1296.62,200,210,22
2000,997.4,200,210,95
2000,2393.76,6,32,637
2000,2892.46,6,32,348
2000,2094.54,22,22,14
2000,2892.46,55,32,274
2000,2593.24,27,82,22
2000,1595.84,200,210,804
2000,1895.06,300,26,44
2000,1296.62,300,51,37
2000,2892.46,36,22,185
2000,1595.84,6,811,189
2000,2194.28,200,210,747
2000,1895.06,36,82,359
2000,2892.46,6,222,22
2000,2593.24,8,51,774
2000,1296.62,6,195,243
2000,2393.76,200,210,95
2000,1595.84,36,529,376
2000,2094.54,8,50,228
2000,2393.76,6,87,157
2000,1595.84,200,210,579
2000,2393.76,34,51,64
2000,2393.76,200,210,888
2000,2094.54,6,142,195
2000,1296.62,36,51,276
2000,1296.62,36,924,579
2000,2094.54,6,720,458
2000,498.7,6,939,316
2000,2094.54,200,210,436
2000,2294.02,55,902,445
2000,1296.62,22,902,319
2000,1795.32,6,50,645
2000,1595.84,6,50,276
2000,2094.54,36,21,186
2000,1595.84,6,190,157
2000,1296.62,200,210,448
2000,1595.84,200,291,869
2000,1595.84,200,291,365
2000,1895.06,4,22,308
2000,1296.62,55,111,734
2000,4488.3,200,210,486
2000,5784.92,200,210,991
2000,2094.54,6,32,274
2000,1795.32,6,32,373
2000,3690.38,6,87,313
2000,2094.54,6,32,23
2000,1895.06,6,32,549
2000,2094.54,11,902,174
2000,1595.84,39,154,373
2000,1097.14,36,195,22
2000,1296.62,32,195,275
2000,1895.06,6,46,376
2000,2094.54,6,431,318
2000,1396.36,6,924,186
2000,2692.98,19,50,176
2000,1795.32,200,210,486
2000,1595.84,200,210,22
2000,1595.84,6,111,313
2000,1496.1,36,171,22
2000,1396.36,48,32,187
2000,2393.76,12,26,275
2000,2094.54,500,706,84
2000,2094.54,6,32,23
2000,3191.68,26,125,187
2000,2094.54,200,210,405
2000,1895.06,25,51,389
2000,2094.54,6,210,274
2000,1296.62,36,88,186
2000,2194.28,38,51,187
2000,1496.1,36,51,228
2000,1595.84,6,800,7
2000,2892.46,36,902,385
2000,1795.32,6,50,459
2000,2094.54,25,50,459
2000,1795.32,200,210,503
2000,1895.06,6,211,163
2000,2094.54,9,32,34
2000,1296.62,200,210,276
2000,1296.62,200,210,276
2000,1895.06,48,939,254
2000,2393.76,200,210,243
2000,2393.76,27,195,214
2000,1595.84,6,50,187
2000,2593.24,13,902,15
2000,2393.76,6,22,187
2000,2294.02,46,88,183
2000,1496.1,24,153,255
2000,1396.36,6,32,458
2000,1296.62,6,902,808
2000,1795.32,25,902,208
2000,1795.32,51,98,365
2000,2393.76,6,144,95
2000,0,200,210,303
2000,797.92,48,210,329
2000,2593.24,42,902,186
2000,1795.32,6,11,379
2000,1595.84,40,88,13
2000,1895.06,48,902,804
2000,3690.38,25,902,337
2000,1895.06,6,148,23
2000,1296.62,21,50,274
2000,1595.84,36,32,156
2000,2094.54,6,490,187
2000,1895.06,500,750,446
2000,1795.32,39,97,575
2000,1595.84,9,51,228
2000,2593.24,6,902,436
2000,1895.06,55,32,458
2000,1595.84,200,210,579
2000,2593.24,6,210,365
2000,2294.02,17,32,187
2000,2692.98,6,935,187
2000,2094.54,22,213,159
2000,2094.54,8,91,13
2000,1595.84,36,261,187
2000,1496.1,200,210,97
2000,797.92,6,210,29
2000,2393.76,6,142,194
2000,2393.76,45,902,376
2000,797.92,200,210,744
2000,1296.62,200,210,744
2000,3391.16,200,210,303
2000,2094.54,200,210,453
2000,3690.38,6,32,159
2000,2892.46,17,900,447
2000,4189.08,200,210,804
2000,1296.62,200,210,535
2000,1595.84,200,210,435
2000,2892.46,300,290,185
2000,5585.44,300,290,747
2000,1097.14,200,210,436
2000,3889.86,200,210,505
2000,1795.32,200,210,744
2000,797.92,17,129,459
2000,2393.76,200,210,505
2000,1595.84,200,210,878
2000,4787.52,6,210,453
2000,2892.46,200,210,804
2000,797.92,17,109,159
2000,1795.32,200,210,303
2000,1595.84,39,50,15
2000,2393.76,500,706,744
2000,1595.84,500,706,436
2000,1595.84,500,706,229
2000,1795.32,48,210,187
2000,1895.06,6,210,187
2000,2892.46,200,210,869
2000,2892.46,200,210,275
2000,2393.76,200,210,785
2000,2294.02,200,210,709
2000,1595.84,200,227,744
2000,1496.1,200,210,744
2000,1895.06,200,210,865
2000,2692.98,6,32,359
2000,1296.62,200,210,756
2000,1296.62,200,210,744
2000,1296.62,6,290,443
2000,2094.54,200,210,686
2000,1296.62,6,210,313
2000,1496.1,6,210,379
2000,1895.06,6,210,337
2000,1097.14,6,211,14
2000,1496.1,6,210,364
2000,1595.84,6,290,736
2000,1795.32,6,740,567
2000,2393.76,200,210,535
2000,1895.06,6,210,779
2000,2393.76,48,210,567
2000,9475.3,6,22,154
2000,1296.62,6,227,376
2000,1994.8,6,599,804
2000,2294.02,500,706,436
2000,2094.54,200,210,889
2000,1296.62,200,210,779
2000,1296.62,6,599,13
2000,2892.46,6,599,379
2000,1595.84,36,32,203
2000,4288.82,200,210,696
2000,1296.62,200,210,804
2000,1296.62,200,210,887
2000,1496.1,200,210,405
2000,1296.62,200,210,435
2000,1496.1,200,210,319
2000,2094.54,200,210,744
2000,2294.02,22,902,53
2000,1895.06,300,302,313
2000,4787.52,6,902,313
2000,1795.32,6,902,15
2000,1595.84,6,902,385
2000,1595.84,48,902,405
2000,797.92,200,210,313
2000,1097.14,6,290,275
2000,3391.16,200,210,379
2000,1296.62,36,32,98
2000,1396.36,1,902,447
2000,1296.62,6,22,187
2000,1097.14,36,51,445
2000,2892.46,6,88,186
2000,2593.24,6,939,7
2000,2094.54,18,902,558
2000,2593.24,9,22,22
2000,2593.24,55,82,95
2000,2393.76,55,32,27
2000,1795.32,51,22,36
2000,2393.76,200,210,243
2000,2892.46,6,82,803
2000,4189.08,6,902,385
2000,5086.74,6,902,595
2000,3191.68,6,902,889
2000,797.92,200,210,888
2000,1097.14,200,210,889
2000,2393.76,13,939,887
2000,2094.54,200,210,579
2000,1595.84,200,210,804
2000,3191.68,6,900,205
2000,1097.14,200,210,505
2000,1296.62,22,902,319
2000,2094.54,6,902,206
2000,1795.32,25,924,446
2000,2393.76,200,210,243
2000,1496.1,200,210,744
2000,2393.76,13,902,64
2000,2393.76,200,210,744
2000,1296.62,200,210,744
2000,3889.86,6,210,446
2000,4488.3,200,210,804
2000,3889.86,22,210,256
2000,1595.84,200,210,368
2000,1895.06,200,227,453
2000,1595.84,200,210,364
2000,1895.06,200,210,463
2000,997.4,200,210,405
2000,1895.06,200,210,365
2000,1895.06,200,210,744
2000,2194.28,200,210,376
2000,1296.62,200,210,435
2000,3091.94,200,210,669
2000,2094.54,200,210,436
2000,1396.36,200,210,365
2000,1097.14,200,210,535
2000,1595.84,6,900,159
2000,997.4,6,900,426
2000,2393.76,200,210,744
2000,2393.76,5,902,808
2000,1296.62,200,210,799
2000,1296.62,6,51,869
2000,1296.62,17,88,174
2000,1396.36,300,291,95
2000,2892.46,6,51,276
2000,2593.24,200,210,436
2000,4488.3,200,210,364
2000,2593.24,200,210,364
2000,1097.14,6,902,313
2000,1296.62,1,902,436
2000,2593.24,200,210,579
2000,2692.98,200,210,779
2000,4189.08,6,210,436
2000,3690.38,48,291,174
2000,797.92,36,261,375
2000,2992.2,6,50,487
2000,1595.84,23,935,426
2000,2892.46,6,210,577
2000,1595.84,6,939,527
2000,2094.54,31,50,458
2000,997.4,200,210,808
2000,1296.62,200,210,436
2000,1296.62,200,210,887
2000,1795.32,6,210,243
2000,1795.32,6,920,318
2000,1595.84,6,32,303
2000,5585.44,34,900,875
2000,2593.24,6,20,799
2000,2593.24,48,111,508
2000,2094.54,54,11,25
2000,2692.98,39,32,22
2000,3690.38,36,290,448
2000,2892.46,6,210,25
2000,1595.84,200,210,628
2000,2294.02,200,210,628
2000,797.92,200,210,628
2000,797.92,6,210,313
2000,2692.98,22,900,187
2000,1595.84,6,22,774
2000,2094.54,6,88,64
2000,1595.84,6,939,348
2000,2692.98,6,148,274
2000,1895.06,26,939,22
2000,2094.54,6,939,154
2000,2393.76,6,22,157
2000,2094.54,26,50,23
2000,3391.16,6,32,87
2000,1895.06,6,51,677
2000,2892.46,6,98,256
2000,2094.54,6,50,156
2000,2393.76,6,22,156
2000,2892.46,34,32,13
2000,2393.76,16,50,313
2000,1097.14,200,200,549
2000,797.92,200,210,726
2000,797.92,200,210,726
2000,2593.24,6,82,155
2000,2892.46,6,211,207
2000,1595.84,6,142,337
2000,1595.84,53,50,313
2000,1595.84,6,32,243
2000,3391.16,200,210,869
2000,5086.74,200,210,214
2000,2393.76,6,740,214
2000,3191.68,6,32,487
2000,2593.24,6,32,487
2000,598.44,17,32,227
2000,2294.02,6,32,276
2000,299.22,6,210,37
2000,2094.54,6,88,187
2000,2294.02,6,210,194
2000,1895.06,6,195,375
2000,2593.24,6,22,356
2000,2094.54,6,22,22
2000,1795.32,6,50,313
2000,1595.84,6,88,156
2000,3391.16,200,210,486
2000,2393.76,200,210,436
2000,1595.84,200,210,869
2000,1296.62,200,210,888
2000,2094.54,200,210,804
2000,2692.98,200,210,435
2000,3690.38,200,210,575
2000,2094.54,6,210,779
2000,2593.24,200,210,766
2000,1296.62,200,210,563
2000,997.4,200,210,276
2000,2593.24,6,902,567
2000,2294.02,27,82,154
2000,1595.84,200,210,744
2000,6084.14,200,210,766
2000,2593.24,6,89,447
2000,1895.06,6,210,779
2000,1595.84,6,210,163
2000,3391.16,6,22,844
2000,4189.08,6,148,17
2000,2692.98,200,210,754
2000,3690.38,200,210,991
2000,498.7,500,782,84
2000,2692.98,300,234,274
2000,2892.46,6,231,89
2000,2194.28,200,210,435
2000,2593.24,200,218,319
2000,1795.32,200,210,785
2000,1595.84,200,210,243
2000,3091.94,200,210,783
2000,797.92,34,51,275
2000,1795.32,6,210,844
2000,2094.54,200,210,869
2000,1296.62,48,291,207
2000,1595.84,6,291,385
2000,2094.54,6,291,22
2000,1595.84,17,902,889
2000,1296.62,6,210,234
2000,3191.68,200,210,804
2000,1795.32,6,939,274
2000,1895.06,6,902,444
2000,1296.62,35,210,379
2000,1296.62,26,26,253
2000,1097.14,26,26,458
2000,797.92,6,211,869
2000,1296.62,6,210,579
2000,997.4,39,51,589
2000,1595.84,4,210,25
2000,1595.84,6,210,549
2000,1296.62,6,195,156
2000,1795.32,31,50,95
2000,1296.62,6,210,364
2000,1097.14,6,210,163
2000,2892.46,20,32,23
2000,2094.54,6,706,99
2000,2094.54,6,32,567
2000,1595.84,51,939,76
2000,1795.32,200,210,14
2000,1795.32,6,210,346
2000,1496.1,200,210,744
2000,2094.54,200,210,405
2000,2393.76,200,210,734
2000,1895.06,200,210,18
2000,997.4,200,218,991
2000,2194.28,6,939,991
2000,2094.54,6,32,64
2000,1296.62,6,210,465
2000,1895.06,6,210,379
2000,2393.76,6,109,22
2000,2393.76,6,51,157
2000,4288.82,6,51,275
2000,2593.24,6,939,313
2000,2892.46,200,210,783
2000,2892.46,200,210,744
2000,1296.62,6,210,376
2000,3091.94,48,210,418
2000,2094.54,6,290,889
2000,5286.22,200,210,804
2000,4987,200,210,888
2000,1296.62,200,210,315
2000,797.92,200,210,163
2000,1795.32,38,82,313
2000,1097.14,200,210,706
2000,1595.84,6,88,64
2000,2094.54,500,706,22
2000,2393.76,500,706,435
2000,2094.54,6,290,243
2000,2393.76,500,706,274
2000,2593.24,49,195,804
2000,2393.76,300,237,377
2000,1595.84,6,939,17
2000,2892.46,200,210,799
2000,1795.32,39,924,274
2000,3191.68,200,210,405
2000,2294.02,20,50,186
2000,997.4,200,210,579
2000,1595.84,200,210,678
2000,1296.62,6,22,83
2000,1097.14,42,51,156
2000,1595.84,6,740,356
2000,2393.76,34,291,418
2000,2094.54,6,148,156
2000,2593.24,37,22,446
2000,2094.54,6,22,446
2000,1895.06,34,51,208
2000,1296.62,1,902,22
2000,1795.32,36,50,187
2000,2892.46,9,902,156
2000,1595.84,200,210,628
2000,1097.14,27,148,487
2000,1496.1,200,210,17
2000,2194.28,6,32,26
2000,1795.32,6,32,26
2000,2593.24,200,210,375
2000,1595.84,17,210,585
2000,1496.1,6,706,203
2000,2393.76,4,51,255
2000,5784.92,500,782,178
2000,3989.6,500,782,274
2000,1895.06,500,706,65
2000,2294.02,500,706,383
2000,2294.02,6,32,558
2000,1895.06,19,32,313
2000,1097.14,39,26,243
2000,997.4,6,26,275
2000,1296.62,6,210,316
2000,1595.84,6,210,889
2000,1595.84,500,706,96
2000,1097.14,200,210,687
2000,1595.84,48,210,385
2000,2393.76,6,210,535
2000,2094.54,500,782,461
2000,2393.76,500,782,14
2000,2593.24,500,706,22
2000,2393.76,500,706,744
2000,997.4,6,291,25
2000,2094.54,500,706,64
2000,1595.84,500,706,73
2000,1097.14,6,22,254
2000,1296.62,6,51,274
2000,2094.54,6,88,228
2000,2094.54,6,22,459
2000,1595.84,37,32,187
2000,2094.54,6,939,4
2000,2094.54,200,291,23
2000,2393.76,34,51,183
2000,2094.54,6,51,905
2000,2294.02,300,231,991
2000,1795.32,42,902,274
2000,1695.58,15,811,804
2000,3690.38,25,935,64
2000,1296.62,6,50,26
2000,2593.24,300,234,385
2000,1296.62,200,200,156
2000,2593.24,39,91,22
2000,3191.68,6,32,13
2000,3191.68,200,210,243
2000,3391.16,200,210,869
2000,1296.62,6,50,628
2000,1595.84,8,89,7
2000,2393.76,200,210,459
2000,1595.84,200,210,887
2000,1595.84,40,32,4
2000,1296.62,40,32,187
2000,1595.84,6,88,418
2000,1795.32,48,210,426
2000,1595.84,6,210,803
2000,2094.54,6,924,157
2000,2593.24,6,227,256
2000,1895.06,6,22,525
2000,1595.84,6,50,156
2000,1296.62,6,50,174
2000,1795.32,200,210,229
2000,3091.94,6,902,389
2000,2393.76,200,210,486
2000,2094.54,200,210,616
2000,2393.76,200,210,744
2000,1595.84,6,939,23
2000,1097.14,300,237,163
2000,2294.02,29,32,43
2000,2393.76,6,50,26
2000,1795.32,6,88,7
2000,797.92,200,210,436
2000,1595.84,6,210,754
2000,1595.84,6,210,785
2000,1496.1,6,210,234
2000,1795.32,200,210,779
2000,2393.76,200,210,799
2000,997.4,6,902,22
2000,1795.32,200,210,869
2000,3091.94,6,210,783
2000,2692.98,200,210,276
2000,3091.94,200,210,657
2000,2692.98,200,210,276
2000,1496.1,200,210,888
2000,1595.84,200,210,779
2000,1296.62,200,210,575
2000,1595.84,500,782,207
2000,1296.62,500,706,365
2000,997.4,500,782,274
2000,5784.92,500,782,303
2000,4787.52,500,782,337
2000,2294.02,500,706,253
2000,2692.98,200,210,275
2000,2094.54,6,210,344
2000,1595.84,6,32,64
2000,1795.32,6,924,303
2000,2194.28,6,211,523
2000,2892.46,31,32,313
2000,997.4,200,210,599
2000,1296.62,200,210,785
2000,2094.54,36,939,376
2000,1895.06,5,939,375
2000,1595.84,46,24,669
2000,1795.32,6,82,303
2000,1895.06,6,210,799
2000,1296.62,200,210,759
2000,2094.54,200,210,628
2000,1595.84,200,210,799
2000,1895.06,200,210,799
2000,2094.54,6,210,313
2000,1795.32,6,51,25
2000,3391.16,6,210,405
2000,2692.98,6,87,678
2000,1396.36,200,210,436
2000,997.4,200,210,207
2000,1595.84,6,26,176
2000,1296.62,6,195,313
2000,1296.62,6,26,229
2000,1396.36,18,32,243
2000,1296.62,6,290,313
2000,2593.24,6,84,549
2000,2393.76,500,706,59
2000,1595.84,500,706,22
2000,1595.84,500,782,22
2000,2393.76,6,211,365
2000,1496.1,6,740,274
2000,1396.36,6,740,446
2000,1595.84,500,795,436
2000,1595.84,500,795,744
2000,1595.84,200,210,567
2000,1595.84,6,706,337
2000,1296.62,200,210,889
2000,2194.28,48,902,453
2000,1296.62,48,902,337
2000,1895.06,200,210,889
2000,2393.76,200,210,688
2000,1895.06,48,210,558
2000,1595.84,200,210,447
2000,2892.46,200,210,22
2000,1296.62,250,271,84
2000,1595.84,200,210,628
2000,2593.24,6,939,276
2000,3191.68,6,939,275
2000,2094.54,200,210,889
2000,1595.84,200,210,14
2000,2094.54,4,599,808
2000,1895.06,6,210,25
2000,1795.32,6,210,313
2000,3191.68,200,210,803
2000,2094.54,200,210,274
2000,2294.02,26,32,23
2000,3690.38,6,210,435
2000,1595.84,200,210,458
2000,2593.24,200,210,458
2000,2094.54,6,939,453
2000,997.4,32,935,95
2000,1795.32,6,740,686
2000,1595.84,6,211,425
2000,3091.94,42,32,156
2000,1795.32,6,51,628
2000,1595.84,6,210,378
2000,1296.62,6,97,584
2000,2194.28,6,32,696
2000,1795.32,6,109,156
2000,1296.62,6,210,465
2000,1595.84,200,210,584
2000,1595.84,200,210,687
2000,1595.84,200,218,365
2000,1595.84,200,210,869
2000,1795.32,500,706,64
2000,2094.54,500,706,157
2000,1496.1,6,32,595
2000,1396.36,6,32,379
2000,1097.14,6,271,243
2000,2094.54,6,22,365
2000,1296.62,6,210,549
2000,2892.46,6,210,373
2000,1795.32,6,142,446
2000,1895.06,6,32,275
2000,1595.84,6,211,695
2000,1795.32,6,32,436
2000,1595.84,29,902,889
2000,1895.06,56,195,33
2000,1895.06,6,187,64
2000,2892.46,18,50,459
2000,2892.46,6,50,22
2000,1496.1,200,210,799
2000,1895.06,200,222,779
2000,797.92,200,290,365
2000,3191.68,200,210,365
2000,3391.16,200,210,785
2000,2393.76,200,291,779
